transaction_id,is_fraud
T89250-31078,0
T27131-889420,0
T24052-787140,0
T40027-430026,0
T39297-202447,0
T8466-553638,0
T73187-516029,1
T48916-860299,0
T55382-903347,0
T45270-40436,0
T17892-694869,0
T23137-939048,0
T65007-603778,0
T93167-641454,0
T68970-831156,0
T4783-973432,0
T19613-211362,0
T91111-616990,0
T91193-943658,0
T41055-844878,0
T266-292786,0
T5783-617793,0
T54158-789842,0
T5256-612058,0
T7558-366426,0
T3334-919269,0
T51821-253191,0
T37807-271499,1
T63209-286899,0
T2536-788033,0
T80875-394072,0
T99020-171476,0
T57787-935733,0
T26061-123912,0
T65169-809145,0
T23622-476748,0
T2829-361515,0
T62465-679681,0
T21433-291114,0
T62733-730372,0
T17730-672876,0
T55969-790657,0
T31292-210864,0
T58797-240402,0
T20430-878574,0
T53578-731955,0
T85556-765844,0
T62938-739344,0
T18468-488787,0
T99085-130065,0
T10865-953364,0
T72771-528670,0
T81873-253779,0
T7030-770836,0
T33992-506751,0
T33020-882969,0
T91385-207470,0
T14121-867297,1
T4279-263329,0
T5516-629337,1
T92564-236529,0
T35429-760347,0
T96141-939173,0
T55298-305280,0
T88013-260394,0
T99419-269821,0
T69585-970793,0
T88815-178621,0
T2212-787457,0
T86582-751219,0
T96811-248345,0
T16191-994543,0
T84484-835580,0
T2825-94713,0
T55362-387813,0
T26961-922316,0
T26231-660823,0
T26355-508251,0
T64901-766213,1
T97651-828136,0
T86339-60073,0
T78250-908469,0
T27026-602683,0
T26398-827089,0
T4883-813044,0
T1917-541806,0
T77058-745073,0
T93825-41969,0
T43520-428895,0
T49000-596455,0
T41575-150257,0
T64244-686509,0
T59972-394527,0
T3157-334979,0
T1577-656608,0
T32140-504119,0
T44587-356026,0
T84005-76854,0
T48768-539641,0
T42036-143677,0
T64635-792261,0
T1124-321302,0
T59538-972014,1
T38321-91115,0
T46175-471575,0
T39396-751843,0
T81889-300169,0
T78203-658122,0
T75806-633418,0
T85139-612763,0
T14548-859069,0
T31757-269188,0
T11226-756813,0
T95463-898788,0
T34905-553933,0
T12437-965796,0
T72665-448380,0
T53846-201556,0
T99833-708584,0
T55233-852894,0
T3486-602354,0
T61703-831610,0
T5330-875685,0
T34969-633705,0
T14747-247600,0
T90480-500918,0
T5396-36272,0
T68271-537432,0
T29807-818999,0
T99715-148055,0
T10771-536369,0
T28795-748460,0
T31097-52446,0
T66539-459373,0
T50829-618849,0
T92844-753948,0
T9848-633988,0
T56498-367111,0
T56874-509153,0
T35439-30636,0
T99008-742801,0
T30527-550286,0
T30821-404135,0
T87663-461710,0
T4851-146273,0
T68230-136704,0
T99285-615713,0
T3715-356472,0
T22358-553566,0
T50435-106527,0
T45190-409439,1
T4521-723061,0
T25728-96044,1
T5751-432465,0
T29699-181606,0
T58169-697667,0
T67379-795821,0
T40315-360588,0
T7709-395309,0
T13687-400697,0
T64899-629885,0
T35694-569446,0
T65546-163000,0
T29342-471358,0
T39807-984355,0
T76465-522808,0
T70302-167062,0
T90285-879306,0
T33669-138535,0
T347-992834,0
T58254-486813,0
T6424-694256,0
T69365-623473,0
T21361-36363,0
T99430-770734,0
T76584-389430,0
T72214-666591,0
T39428-25704,0
T95801-189870,0
T42009-637672,1
T86032-539746,0
T49905-336573,0
T87730-178293,0
T30885-444026,0
T49436-934873,1
T50623-696326,0
T23867-589039,0
T49107-688611,0
T85231-66576,0
T13446-950844,0
T95889-672199,0
T56918-678774,0
T73939-724438,0
T64334-446433,0
T97097-650109,0
T66030-243202,0
T12417-978620,0
T99872-992086,0
T74941-229637,0
T25385-385415,0
T96737-931426,0
T56217-578921,0
T54637-143910,0
T53329-333080,0
T38536-439595,0
T27340-945875,0
T48015-102627,0
T48371-339430,0
T12247-26895,0
T95801-961199,0
T2687-963792,0
T68379-474803,0
T59042-420112,0
T60336-330772,0
T6760-414847,0
T9063-732648,0
T27896-48143,0
T90035-884790,0
T30548-732852,1
T16229-133183,0
T44229-439551,0
T93642-492623,0
T10450-303084,0
T66754-606836,0
T17996-798468,0
T16883-911294,0
T5593-584019,0
T42086-525902,0
T38420-739892,0
T90325-741872,0
T7200-843861,0
T85564-272945,0
T72983-884119,0
T43207-343396,0
T66181-290552,0
T49191-83190,0
T76604-187457,0
T74213-356934,1
T66527-57731,0
T76773-992127,0
T37577-705595,0
T83903-247043,0
T12943-560675,0
T73058-642105,0
T78433-468146,0
T11378-935355,0
T76512-886295,0
T52056-256128,0
T79215-818393,0
T3825-324225,1
T37956-656053,0
T82859-643368,0
T58767-436747,0
T30437-581176,0
T40561-646280,0
T97457-66471,0
T67804-289481,0
T62845-72649,0
T69032-617381,0
T55523-653387,0
T90442-403111,0
T35416-558811,0
T64348-116155,0
T43197-728119,1
T3621-478762,0
T58239-949738,0
T55357-449830,0
T93933-89442,0
T56239-511360,0
T81571-137095,0
T69616-100286,0
T39532-122086,0
T59989-79217,0
T53244-488310,0
T64811-622958,0
T9696-894468,0
T58067-146924,0
T56603-540138,0
T91490-189714,0
T73870-458387,0
T50558-546962,0
T10480-466880,0
T89520-156456,0
T72195-676694,1
T36535-592582,0
T6920-388394,1
T4000-631381,0
T73684-854719,0
T71484-567920,0
T85358-906148,0
T53380-522496,0
T35696-364375,0
T3298-226309,1
T54708-913308,0
T82251-663883,0
T28766-91293,0
T88717-579578,0
T15487-648922,0
T78271-796904,0
T10300-613985,0
T96796-319069,0
T23184-19165,0
T78152-428132,0
T65788-761387,0
T98985-459868,0
T14804-585755,0
T78212-160484,0
T60784-24560,0
T22371-65575,0
T5173-738218,0
T78612-205148,0
T637-506699,0
T45866-765811,0
T11913-882956,0
T96025-126691,0
T10204-249427,0
T1856-371657,0
T76699-735018,0
T69435-62731,0
T96029-266348,0
T21934-305471,0
T37461-431453,0
T83445-91940,0
T8939-420398,0
T32274-932825,0
T81605-411152,0
T27114-720607,0
T15945-456534,0
T40146-197178,1
T53223-305138,0
T75319-829622,1
T62488-296526,0
T11813-879964,0
T25104-694781,0
T19554-666762,0
T48017-972998,0
T47612-807463,0
T77954-846824,0
T52445-69685,0
T64653-584174,0
T75999-407188,0
T73187-49656,1
T32576-714069,0
T91429-199476,0
T88787-193802,0
T20560-612322,0
T4797-331570,0
T49266-572308,0
T59810-520144,0
T47073-625829,0
T95119-462020,0
T30933-846812,0
T18264-51007,0
T25483-576465,0
T64906-310776,0
T11760-100438,1
T47713-303553,0
T28557-932670,0
T11645-929664,0
T76730-92154,0
T31031-334326,0
T97669-988039,0
T5282-525268,0
T21372-40326,0
T21158-989177,0
T97594-284814,0
T54472-248248,0
T42599-336647,0
T987-380724,0
T40936-779856,0
T22579-709846,0
T59898-737180,0
T23226-602170,0
T79888-576337,0
T53718-566929,0
T35222-288873,0
T35030-578796,0
T98106-304694,0
T12752-955915,0
T78654-647506,0
T96886-750303,0
T58815-351789,0
T57549-410977,0
T50307-113839,0
T75819-887842,0
T64707-277011,0
T62008-565985,0
T5489-193582,0
T5063-905169,0
T87889-927439,0
T22567-681758,0
T62275-164448,1
T13558-475980,0
T34135-871144,1
T54022-102775,0
T82291-757609,0
T77314-15828,0
T20552-982928,0
T98360-907263,0
T28160-160104,0
T71625-25811,0
T66217-295889,0
T53943-432427,0
T64550-827606,0
T7216-960209,0
T63436-720793,0
T39228-940573,0
T28861-529952,0
T78433-121341,0
T81746-248009,1
T3725-684009,0
T77880-252664,0
T79975-806093,0
T52061-422350,1
T22224-75209,0
T4721-51450,0
T13928-94307,0
T94524-497726,0
T39178-998776,0
T17409-102917,0
T62150-456232,0
T84537-967247,0
T22380-606567,1
T76644-18671,0
T54566-318814,0
T59444-781474,0
T94298-465526,0
T74272-651017,0
T65376-318693,0
T99864-623511,0
T53440-556201,0
T17316-943520,0
T18669-368377,0
T53376-798680,0
T53382-934116,0
T86835-144461,0
T8141-250693,0
T99332-886977,0
T44399-201886,0
T10619-807601,0
T26711-694946,0
T60373-57006,0
T28436-490413,0
T68810-608274,0
T94771-239726,0
T73326-440944,0
T92463-118709,0
T95139-461113,0
T87153-555286,0
T8558-889618,0
T55530-345331,0
T44899-715412,0
T49947-182681,0
T21801-320112,0
T47679-18298,0
T99758-262298,0
T91313-270051,0
T5473-311466,0
T80288-543788,0
T60498-664100,0
T87360-811111,0
T86488-128768,0
T26134-257912,0
T41071-169247,0
T56353-51762,0
T23114-954061,0
T35441-176448,0
T76950-309458,0
T41691-794321,0
T67517-181026,0
T34549-679157,0
T28572-28964,0
T13474-122949,0
T73120-854603,1
T83317-487659,1
T8701-18118,0
T52092-280462,0
T61096-390557,0
T32553-785900,0
T63437-957711,0
T36393-814035,0
T76670-312636,0
T68713-700689,0
T68294-439214,0
T81891-368238,0
T82401-678261,0
T41077-184450,0
T11546-744043,0
T93947-774048,0
T37572-759445,0
T66770-679875,0
T87722-684050,0
T3380-197709,0
T79137-266060,0
T87585-283105,0
T21510-507934,0
T23042-933477,0
T42316-144721,0
T84573-56602,0
T46833-630036,0
T37873-940436,0
T70258-386131,0
T65465-684386,0
T3138-217489,0
T76263-881212,0
T25492-944247,0
T78273-567771,0
T97777-485365,0
T13011-110900,0
T74965-25492,0
T64243-917921,0
T12893-641223,0
T587-170549,0
T621-286110,0
T47342-849577,0
T7529-714045,0
T34275-343852,0
T62480-903801,0
T71353-273976,0
T39873-927048,0
T9200-948343,0
T29852-430770,1
T92761-926607,0
T68574-689050,0
T35242-604815,0
T34113-608632,0
T66068-723203,0
T65490-39261,1
T43799-236828,0
T27219-169037,0
T53813-154205,0
T8816-69697,0
T23404-967976,0
T93990-253933,0
T29646-771322,0
T6985-88780,0
T76871-978455,0
T8995-260445,0
T26006-777425,0
T52189-499271,0
T53861-783755,0
T99078-87693,0
T71999-496892,0
T16420-676295,0
T91850-548278,0
T94865-780229,0
T3120-385261,0
T28563-753271,0
T28710-641284,0
T68324-147635,0
T33044-546219,1
T28417-249898,0
T71606-867578,0
T36541-482482,0
T86753-888531,1
T75752-187724,0
T42692-155388,0
T16053-734970,0
T71199-662564,0
T23360-475366,0
T60533-205355,0
T72897-705736,1
T38416-63510,0
T44092-658868,0
T78231-32821,0
T50904-283178,1
T51866-599109,0
T56233-104217,0
T46379-135719,0
T2702-419625,0
T68746-832114,0
T4678-678702,0
T7571-748112,0
T5335-213322,0
T76078-85062,0
T91110-570943,0
T31800-308998,0
T59364-903705,0
T2881-511591,0
T95429-744427,0
T23880-134205,0
T88431-268352,0
T94139-400237,0
T10005-106378,0
T44419-887894,0
T97057-442770,0
T59457-319039,0
T542-40764,0
T72014-682703,0
T68432-54192,0
T59420-149437,0
T2868-219206,0
T70599-338179,0
T32170-886537,0
T7495-655711,0
T21993-554460,0
T67516-481989,0
T47957-620245,1
T69769-511557,0
T24275-987046,0
T90823-223524,0
T55465-962659,0
T28297-252684,0
T12298-687330,0
T10695-851276,0
T87867-33106,0
T70439-714637,0
T85102-963981,1
T22375-392280,0
T96873-96563,0
T62700-135760,1
T41047-949829,0
T435-552973,0
T37894-226157,0
T73990-564349,0
T62667-108682,0
T49893-427781,0
T82610-394322,0
T21129-413921,0
T50720-946015,0
T40709-600171,0
T78632-564190,0
T32934-241278,0
T27804-22007,0
T66021-985021,0
T29822-295373,0
T77780-989204,0
T37433-16793,1
T40316-647174,0
T16554-700762,0
T61411-773381,0
T48005-637561,0
T16785-283110,1
T79311-65002,0
T13542-518099,0
T92833-912407,0
T84108-147412,0
T10046-251913,0
T87476-179879,1
T58152-636211,0
T45567-886813,0
T85554-526503,1
T7469-360625,1
T88978-443579,0
T76322-501587,0
T77552-778290,0
T700-333721,0
T14281-604658,0
T27239-58650,0
T63729-193232,0
T3996-959442,0
T50633-635552,0
T53832-883272,0
T22646-44600,0
T99727-585038,0
T16364-446655,0
T54950-711722,0
T91588-209520,0
T46070-997112,0
T10865-993994,0
T61581-381399,0
T18764-640311,0
T45321-273539,0
T8872-385334,0
T1930-809941,0
T60579-259015,0
T51468-331092,0
T43782-293221,0
T73590-783467,0
T36259-630439,0
T34814-925926,0
T64625-566020,0
T2981-899103,0
T93840-553580,0
T74924-166847,0
T47954-843789,0
T83911-937321,0
T8815-389617,0
T58006-750885,0
T32714-354101,0
T91010-690140,0
T37530-690756,1
T65064-66569,0
T33964-951265,0
T74591-216562,0
T50496-759002,0
T57881-638864,1
T72986-299009,0
T87270-520103,0
T43360-103913,0
T72700-421473,0
T8686-757448,0
T44018-632253,0
T42926-672286,0
T46878-891538,0
T71183-220722,0
T92438-611587,0
T33402-179587,0
T19015-110492,0
T66353-542870,0
T26956-386857,0
T64082-153893,0
T15530-333216,0
T88629-647348,1
T20065-294845,0
T54952-117861,0
T79204-208294,0
T50030-377863,0
T47393-453872,0
T19227-510034,0
T28964-177326,0
T49214-547333,0
T36269-608222,0
T75794-599014,0
T48712-88065,0
T49541-816822,0
T7993-16663,0
T45715-227197,0
T83826-576916,0
T45699-715568,0
T44780-802567,0
T89787-944678,0
T72557-747704,0
T30497-370521,0
T37934-13248,0
T89907-918362,0
T12950-314136,0
T57196-514046,0
T58365-506157,0
T30383-299268,0
T78351-15195,0
T23582-276070,0
T68977-301763,1
T83831-595880,0
T12716-511124,0
T5299-798286,0
T88276-218955,0
T1380-898992,0
T49290-524460,0
T76798-295683,0
T58180-935246,0
T87592-229490,0
T15664-570166,0
T8900-197320,0
T24660-507773,0
T57807-731035,0
T34101-200813,0
T28782-839575,0
T81240-592406,0
T7626-691169,0
T82287-305063,0
T28785-548292,0
T90684-428219,0
T15755-367552,0
T47188-916708,0
T68457-417078,0
T21616-701959,0
T11214-803548,0
T24323-626514,0
T52011-24219,0
T42819-632731,0
T60489-433707,0
T72761-105988,0
T93808-305197,0
T22133-480774,0
T60661-114020,0
T20610-299851,0
T80890-333119,0
T59902-570691,0
T27047-391789,0
T35142-161085,0
T65037-710896,0
T33979-173478,0
T97040-579707,0
T62479-229314,0
T85713-219630,0
T41175-986323,0
T6027-248978,0
T8245-789244,0
T62676-327839,0
T21672-129599,0
T38509-15742,0
T60233-212519,0
T98819-470679,0
T31605-18769,0
T35397-269268,0
T91646-790526,0
T60095-973378,0
T36264-451600,1
T96942-657887,0
T28684-33128,0
T31203-914326,0
T49727-301223,0
T84063-46946,0
T89578-688893,0
T27744-200524,0
T40858-24342,0
T60949-908095,0
T58440-97483,0
T96428-576310,0
T89313-850795,0
T12906-788013,0
T30868-323707,0
T52129-760927,0
T89706-184691,0
T6424-607597,0
T98656-209061,0
T71197-255766,1
T802-861232,0
T11747-944620,0
T31626-547365,1
T66992-478972,0
T6515-910841,0
T50242-762276,0
T11868-301419,0
T47620-27121,0
T67573-565331,0
T31707-678556,0
T29800-165487,0
T3825-958593,0
T60572-707735,0
T14109-586764,0
T97480-54943,0
T43340-952373,0
T86675-472585,0
T92890-879581,0
T15671-778689,0
T61790-316342,0
T2710-257034,0
T14689-922725,0
T85068-88301,0
T13898-965795,0
T58494-693493,0
T55783-959757,0
T99354-426715,0
T63211-557603,0
T14304-679308,0
T72909-509464,0
T76496-629901,0
T7306-198822,0
T88075-494105,0
T49253-395663,0
T40762-781515,0
T93435-83128,0
T12922-76188,0
T82714-648051,1
T951-769188,0
T99204-621409,0
T79406-262674,0
T33582-945250,0
T19690-503719,0
T79001-178185,0
T19948-122391,0
T88107-23643,0
T94686-527553,0
T41919-339540,0
T32799-478980,0
T45970-310376,0
T28241-826228,0
T89260-47239,0
T95433-15765,0
T92160-897769,0
T47561-274275,0
T71898-401616,0
T91271-557306,0
T66205-830396,0
T9949-838249,0
T95106-969165,0
T48106-43987,0
T81304-983319,0
T12331-886519,0
T66889-116281,0
T48118-263922,0
T83925-266958,0
T19981-606202,1
T49632-709205,0
T63270-714100,0
T97709-891561,0
T89631-218438,0
T73535-99724,0
T65138-45265,0
T98214-142611,1
T91709-542923,0
T62800-315647,0
T48201-403272,0
T54854-272325,0
T98962-756432,0
T30672-375622,0
T76179-909967,0
T48856-990453,0
T88033-76489,0
T69119-130429,0
T24295-401390,0
T17389-474240,0
T75923-204625,0
T42572-271295,0
T2414-269393,0
T73207-31181,0
T76251-444379,0
T74915-330175,1
T50750-148253,0
T22504-251158,0
T11896-316005,0
T42148-96409,0
T11358-557526,0
T1077-283180,0
T16745-435013,0
T71424-151602,0
T19944-605181,0
T39778-882888,0
T5180-190835,0
T1314-711078,0
T60782-521447,0
T43039-810947,0
T89388-225942,0
T71745-59127,0
T31066-969614,0
T77637-308006,0
T71317-856480,0
T84731-36270,0
T15298-870069,0
T87976-384000,0
T49661-525545,0
T78242-470831,0
T12076-258195,0
T36908-683630,0
T24877-461629,0
T45551-266449,0
T63119-19930,0
T81377-343145,0
T30964-364661,1
T89062-527478,0
T86565-690147,0
T65980-440567,0
T24975-601153,0
T42693-80093,0
T24097-249318,0
T89466-262614,0
T50000-500063,0
T50801-552422,0
T774-373802,0
T71292-35403,0
T73021-513782,0
T93474-245088,0
T32297-75606,0
T35239-84817,0
T9891-264563,0
T46178-955066,0
T44654-937320,0
T34348-803678,0
T49163-743867,0
T68742-445144,0
T88172-317183,0
T23354-171038,0
T83060-524352,0
T28825-227682,0
T28989-89674,0
T22884-78392,0
T90166-523834,0
T84762-54465,0
T78274-747026,0
T47638-603926,0
T91326-718455,0
T5190-284161,0
T36385-779494,0
T94591-98455,0
T39416-32627,0
T46977-416316,0
T78748-961533,0
T85631-986506,0
T56089-89585,0
T30087-188646,0
T93185-807006,0
T43385-449911,0
T82267-329690,0
T55035-132250,0
T99084-530835,0
T8765-132128,0
T32842-582258,0
T44551-988417,0
T54214-773880,0
T43878-209101,0
T13136-63890,1
T10672-859980,0
T79203-707582,0
T56075-194925,0
T19193-768376,0
T76995-165352,0
T56778-917723,1
T44275-396184,0
T88699-99748,0
T54995-962976,1
T70342-33379,0
T66416-352273,0
T62258-201440,1
T75427-477370,0
T2396-921534,0
T68286-369558,0
T47396-100629,0
T5645-526599,0
T32061-674572,0
T28977-719673,0
T88352-215588,0
T20492-21501,1
T36302-761490,0
T33225-941578,0
T62471-633226,0
T88653-64571,0
T43986-400480,0
T35864-905987,0
T77193-178046,0
T18654-476376,0
T7695-211997,0
T25208-379926,0
T52444-667921,0
T94990-848929,0
T82274-610471,0
T11303-583330,0
T39499-321174,0
T54089-130514,0
T48088-215518,0
T59137-760069,0
T28957-891218,0
T87760-167226,0
T71705-675056,0
T85237-360872,0
T13350-643288,0
T43803-961604,0
T23372-826877,0
T59825-504158,0
T72431-823420,0
T501-681708,0
T26173-226975,0
T39389-482529,0
T40639-167154,0
T26718-587346,0
T12898-378862,0
T18435-819923,0
T48200-196510,1
T82851-588480,0
T55344-600692,0
T11974-655603,0
T23452-250952,0
T59667-824481,0
T52667-462938,0
T29096-693902,0
T83660-420787,0
T79474-32233,0
T18340-481734,0
T58598-986495,0
T78912-612248,0
T28572-712278,1
T27341-786527,0
T1166-157400,0
T82329-238390,0
T10340-556105,0
T71788-747429,0
T56918-968049,0
T56791-411410,0
T56706-114005,0
T34658-848952,0
T77242-230435,0
T51678-801010,0
T79009-296948,0
T56146-322637,0
T27012-922980,0
T68656-60537,1
T98201-314364,0
T95548-598657,0
T26962-962402,0
T56894-785276,0
T57425-603946,0
T44379-790454,0
T58855-909380,0
T54562-151059,0
T76353-130264,0
T32386-482262,0
T5040-753934,0
T19575-188520,0
T10421-425491,0
T79680-592904,0
T34354-794526,0
T68361-464201,0
T42862-863489,0
T82483-180390,0
T31373-620143,0
T90325-546312,0
T30349-239224,0
T37880-108376,0
T39347-766243,0
T22504-147086,0
T28995-630634,0
T95306-289269,0
T65282-652374,0
T97283-662149,0
T3483-354916,0
T63069-220420,0
T25320-245895,0
T65114-638719,0
T60299-332500,0
T70948-253699,0
T96654-969839,0
T11863-541099,0
T72937-768235,0
T14567-980891,0
T88712-303082,0
T26304-334500,0
T47873-735872,0
T92022-188629,0
T30223-422872,0
T44570-816801,0
T83866-132299,0
T91484-900824,0
T31551-685415,0
T78118-561592,0
T90710-458903,0
T90796-398077,0
T14539-196793,0
T16095-274702,0
T84615-364905,0
T58483-788631,0
T9461-59424,0
T23017-177228,0
T65620-951872,0
T55653-723080,0
T4447-633009,0
T30597-352344,0
T87216-551603,0
T87127-390551,0
T79373-738799,0
T70876-318630,0
T42080-214088,0
T37197-409016,0
T23987-128040,0
T20924-460550,0
T80214-419460,0
T58510-614371,0
T86045-756503,0
T91781-977315,0
T29188-984988,0
T15388-459886,1
T45661-875068,1
T33871-880091,0
T43939-476730,0
T49639-677547,0
T29976-65278,0
T78170-296981,0
T54528-810961,1
T39402-504223,0
T53538-913699,0
T62207-879235,0
T47434-110134,0
T44026-376551,0
T17419-370029,0
T69610-284213,0
T40828-702920,0
T86898-614612,0
T33809-518156,0
T73869-188477,0
T46687-847129,0
T61720-194624,0
T47641-573043,0
T80221-543289,0
T30396-940738,0
T24536-716396,0
T67528-603955,0
T30089-396238,0
T12711-674324,1
T79890-157484,0
T50293-725997,0
T82786-397438,0
T16965-823753,0
T67064-958394,0
T23987-385650,0
T92188-632804,0
T85631-101416,0
T53225-523891,0
T18968-718189,0
T4383-533487,0
T38933-942388,0
T98158-79665,0
T68875-980365,0
T6594-466829,0
T59581-970245,1
T27663-660121,0
T89733-292182,0
T33015-839224,0
T30253-327334,0
T82178-379793,0
T80046-324128,0
T32884-413860,0
T82406-32073,0
T76834-786611,0
T18189-102885,0
T67528-822532,0
T40107-774747,0
T18638-412288,0
T26829-409981,0
T57682-386914,0
T77945-947717,0
T75020-358754,0
T45805-129380,0
T75266-318877,0
T46968-296873,0
T89980-135271,0
T17516-721155,0
T47248-508599,0
T45323-760165,0
T68817-751629,0
T91518-849222,0
T37806-43943,0
T92251-892724,1
T26610-229688,0
T35119-872590,0
T7103-903919,0
T98107-734102,0
T16089-164419,0
T20231-644917,0
T8169-852176,0
T10438-544115,0
T79589-701684,0
T9928-366496,1
T76199-779209,0
T11044-243077,0
T46908-877956,0
T90960-320083,0
T22130-115592,0
T15407-147698,0
T2047-385310,0
T38800-722241,0
T67726-285549,0
T93780-107300,0
T36852-290942,0
T34996-739443,0
T10640-407500,0
T34938-366300,0
T18003-84996,0
T80800-354677,0
T68574-451337,0
T83897-298665,0
T18525-40204,0
T3366-187472,0
T63662-484795,0
T98389-801572,0
T96909-686340,0
T89259-587132,0
T67783-205479,0
T20817-92715,0
T51491-577050,0
T49086-241393,0
T39039-693039,0
T67362-195366,0
T56008-944044,1
T10555-299550,0
T91409-131224,0
T5487-85417,0
T28096-921295,0
T36798-404131,0
T63146-751220,0
T18299-730459,0
T8647-590325,0
T12057-637534,0
T46055-753897,0
T87429-487047,0
T5206-286028,1
T88838-255182,0
T23021-419440,0
T95947-33983,0
T43768-520551,0
T3979-704973,0
T75388-262435,0
T54772-180886,0
T60749-323306,0
T68658-403514,0
T49662-402406,0
T59832-992414,0
T90954-504783,0
T29668-831135,0
T7591-904259,0
T80616-804415,0
T99131-59966,0
T20762-249566,0
T89376-16591,0
T47106-906379,0
T11238-638356,0
T52037-962305,0
T41723-902086,0
T90696-736030,0
T83118-473734,0
T80252-917327,0
T20272-727453,0
T80107-475395,0
T65095-760712,0
T36461-337076,0
T60315-659324,0
T82766-710667,0
T90058-925134,0
T80600-932198,0
T44576-821989,0
T97648-231912,0
T12039-878609,0
T37504-229915,0
T33882-757210,0
T33313-855688,0
T97190-518575,0
T16821-403345,0
T34786-755913,0
T10552-673685,1
T64901-663634,0
T11458-408707,0
T38086-979244,0
T60778-260182,0
T40609-252910,0
T92714-226493,0
T26666-811738,0
T18604-293968,0
T67408-761229,1
T41074-332241,0
T86238-495759,0
T99906-717938,0
T72216-519895,0
T54439-983599,0
T64088-548724,0
T77752-169160,0
T60067-526834,0
T95394-225194,0
T15177-418376,0
T35827-13746,0
T96747-638928,0
T6266-248220,0
T29297-291879,0
T66952-415266,0
T13546-657420,0
T77174-230053,0
T55009-152614,0
T27997-193770,0
T14274-28973,0
T53903-162409,0
T84025-274034,0
T15520-675902,0
T93207-653361,0
T24033-790997,0
T48162-730025,0
T27295-168822,0
T30823-58451,0
T29133-709976,0
T38251-482228,0
T55152-908353,0
T65712-284818,0
T31318-414197,0
T87338-712839,0
T87354-806590,0
T25321-68278,0
T45396-646247,0
T30626-584739,0
T82037-34665,0
T1496-559104,0
T61676-746039,0
T62008-154564,0
T35592-227856,0
T12693-585322,0
T97256-526108,0
T71211-675873,0
T59454-577437,0
T79499-10789,0
T14470-193956,0
T60621-497263,0
T2367-160949,0
T69886-299134,0
T82988-221873,0
T86853-644194,0
T55544-875233,0
T27257-579348,0
T56022-740176,0
T20580-931554,1
T64557-267777,0
T2889-990569,0
T28879-498495,0
T2943-292610,0
T75400-659441,0
T71145-178158,0
T38187-364522,0
T57992-11794,0
T3465-503012,0
T89371-972021,0
T15684-639671,1
T79207-290522,0
T27536-333594,0
T51810-14752,0
T44560-481562,0
T73050-604235,0
T49714-713090,0
T87618-443577,0
T63539-769646,0
T31145-534159,0
T68522-828373,0
T97784-910856,0
T77092-553602,0
T39672-705926,0
T33483-975438,0
T72203-56737,0
T67537-525494,0
T37328-562829,0
T94202-882462,0
T40690-32254,0
T91041-849710,0
T18323-810512,0
T79810-498925,0
T68608-631333,0
T66670-32891,0
T94785-690905,0
T89386-598615,0
T17998-555342,0
T94453-199864,0
T45238-461999,0
T85026-717367,0
T55278-643667,0
T19702-224450,0
T15019-488833,0
T86076-273791,0
T86390-969995,0
T49139-604156,0
T50782-475648,0
T92350-794424,0
T11960-729394,0
T19941-976037,0
T69148-709588,0
T69005-465368,0
T75718-200601,0
T30748-429054,0
T70575-484004,0
T94719-66122,0
T84059-452847,0
T86576-691788,0
T47056-812810,0
T84291-23160,0
T66574-377561,0
T39506-384061,0
T81108-752315,0
T5325-746107,0
T94776-161284,0
T82650-843822,0
T97393-545207,0
T48642-570161,0
T85816-246417,0
T99016-34642,0
T31050-671337,0
T57161-379716,0
T58337-811296,0
T59904-861755,0
T67151-829184,0
T50879-488732,0
T42790-477228,0
T19324-425109,0
T265-180768,0
T62088-828080,0
T62247-795057,0
T36686-551850,0
T16788-909911,0
T40315-338662,0
T79656-889131,0
T21203-501714,0
T10144-865681,0
T87490-673778,0
T5565-471312,1
T57696-897262,0
T65800-781363,0
T81139-639757,0
T50109-716257,1
T62496-680203,0
T78389-937784,0
T99186-277420,0
T21245-19327,0
T63276-191225,0
T40209-413924,0
T30054-868052,0
T77117-715688,0
T14817-666675,0
T28415-730837,0
T15051-211557,0
T65518-737113,0
T5147-688002,0
T63310-950069,0
T31465-379147,0
T15415-730340,0
T4287-467619,0
T70073-302605,0
T58222-798213,0
T55423-366361,0
T22239-969667,1
T20443-522618,1
T65322-572586,0
T24964-831356,0
T78407-406212,0
T28052-752929,0
T81018-690363,0
T83748-619923,0
T245-304775,0
T54653-897582,0
T77423-32485,0
T66331-978335,0
T56355-656184,0
T18541-708097,0
T13792-288034,0
T12613-50271,0
T95144-410429,0
T50751-43565,0
T40883-341146,0
T95878-470650,1
T20728-426311,0
T27687-650985,0
T68498-552159,0
T14051-282930,0
T43809-406333,0
T42420-697881,0
T41537-693409,0
T49995-872341,0
T16849-112155,0
T55679-117769,0
T50105-812603,0
T55567-677921,0
T23160-35533,0
T40563-450937,0
T40792-568442,0
T1507-66507,0
T16730-826926,0
T94154-311401,0
T20365-509719,0
T63819-348083,0
T70029-342618,0
T51063-394860,0
T90366-609244,0
T15143-42676,0
T26732-900387,0
T29183-519582,0
T30535-339133,0
T80323-640195,0
T57778-229331,0
T8979-646001,0
T33434-623875,0
T30110-566037,0
T53727-526865,0
T70890-292890,0
T31839-921604,0
T82333-469124,0
T37075-189341,0
T89977-654982,0
T49201-759527,0
T18017-318833,0
T97413-485826,0
T97603-26496,0
T53838-949138,0
T88733-290350,0
T43181-846006,0
T35949-986288,0
